sample_id,K,B,C,WM,WUM,WLM,FC,CG,CS,NSE,KGE,NSE_yearly_mean,KGE_yearly_mean
107,0.42172665412770244,0.33167029446562546,0.09214874665934712,124.01324071973607,23.5316924617372,76.83812668017711,8.723771201572692,0.9623505378993686,0.21397599303748202,0.725160003770898,0.792799058397061,0.620542511504975,0.6958402492816634
108,0.6382721359676374,0.3846114204886905,0.058826798387703466,148.22648049330962,18.69311230882776,58.67663932112421,9.988787001237124,0.7723482268876045,0.22317588809920913,0.7828753470720633,0.841781857973983,0.7123613501130054,0.7438894462589072
109,0.47841899460476994,0.3699415272302584,0.06398974999990971,151.13829751436595,24.48722824783067,42.43438991762209,11.459988178507754,0.8012297682756357,0.14337097167633941,0.7148548373635983,0.7640631287981153,0.6040903869075074,0.6610642893636892
110,0.6356983296233484,0.34323931826035103,0.09774828310263824,134.6300436705541,21.243760848086755,74.25443293629746,7.280949469948662,0.8811136605586583,0.1749426771198622,0.7278384586989293,0.7946471403152608,0.6269694767739605,0.6919673016494825
111,0.7089953143378593,0.3056051561631274,0.07414796430797047,107.72683546027585,21.73543685165853,62.38132903369987,9.272957549617702,0.9518613692899331,0.19791723177307802,0.7710794106460075,0.8599459626858309,0.6965815400334403,0.7709926257054808
112,0.7515815893163424,0.31504030000130867,0.07972119231349183,116.84818164947583,16.144261284016316,57.16719622604392,11.714749208903836,0.6376831652992926,0.14554238832006966,0.7377477222784263,0.7842370958144396,0.6432885740054967,0.682745859125101
113,0.5007647401176751,0.33985978349572066,0.09341116941731809,103.73113798425577,23.841727009002277,70.78478879236246,7.634223255963883,0.9112079655614942,0.21460814207438622,0.7303956386588613,0.7957914359826687,0.628690618439854,0.6918182323396884
114,0.6887467479084564,0.29377313866402516,0.09593356043244879,88.11141367940412,18.63574972514865,50.063805955593786,10.082650926285496,0.7736662162344867,0.24950260634705815,0.7910012228511472,0.8571442479995566,0.7273560689449282,0.7593736463090394
115,0.7159237285888065,0.36013695172527804,0.05686450243265904,136.99482056909264,17.51059026751731,68.95521192771926,7.953777940159776,0.9498347100245781,0.23379446332368067,0.7871509033775216,0.871577576456913,0.7212885442311031,0.7828850642586841
116,0.6427939935158014,0.3751525580902525,0.09449229775335961,139.46882655122434,24.534084818957023,77.32925297682665,10.799193624383483,0.6814334750270518,0.2426087989548183,0.7885677208079045,0.8447508173487683,0.7227132301288209,0.7454983739254781
117,0.5755051734866132,0.2832508915633871,0.0861697956908624,120.84068998487528,18.00136717643713,43.613430804664326,10.962105151875662,0.9675271421940345,0.1796611253056209,0.7484352680411174,0.846237531591157,0.6617311837613307,0.7567559531114652
118,0.45836101167892107,0.38112981341713525,0.08566698497397036,91.79062353385754,17.553770894303298,76.9325100259536,12.020524029683756,0.8133743758855726,0.19515507247063602,0.7499479671473053,0.7959574486303114,0.6578498310470794,0.6970768433476766
119,0.7690001502645463,0.21780880970613603,0.07375626625251465,109.61515565911269,23.997954950285965,56.1013372516116,9.343086074374455,0.6955807159215904,0.2133377031148579,0.766649996900682,0.8174497425410916,0.6886867695658672,0.7180606634703798
